date,product_id,region,stock_on_hand,stock_out_flag
2026-08-16,P102,Region Y,333,0
2026-08-16,P102,Region Z,386,0
2026-08-16,P103,Region X,215,0
2026-08-16,P103,Region Y,432,0
2026-08-16,P103,Region Z,484,0
2026-08-16,P104,Region X,419,0
2026-08-16,P104,Region Y,438,0
2026-08-16,P104,Region Z,313,0
2026-08-16,P201,Region X,495,0
2026-08-16,P201,Region Y,129,0
2026-08-16,P201,Region Z,438,0
2026-08-16,P202,Region X,216,0
2026-08-16,P202,Region Y,227,0
2026-08-16,P202,Region Z,140,0
2026-08-16,P203,Region X,279,0
2026-08-16,P203,Region Y,134,0
2026-08-16,P203,Region Z,136,0
2026-08-16,P204,Region X,411,0
2026-08-16,P204,Region Y,79,0
2026-08-16,P204,Region Z,393,0
2026-08-16,P301,Region X,328,0
2026-08-16,P301,Region Y,256,0
2026-08-16,P301,Region Z,297,0
2026-08-16,P302,Region X,321,0
2026-08-16,P302,Region Y,323,0
2026-08-16,P302,Region Z,484,0
2026-08-16,P303,Region X,337,0
2026-08-16,P303,Region Y,244,0
2026-08-16,P303,Region Z,167,0
2026-08-16,P304,Region X,361,0
2026-08-16,P304,Region Y,76,0
2026-08-16,P304,Region Z,439,0
2026-08-16,P401,Region X,344,0
2026-08-16,P401,Region Y,318,0
2026-08-16,P401,Region Z,190,0
2026-08-16,P402,Region X,107,0
2026-08-16,P402,Region Y,474,0
2026-08-16,P402,Region Z,67,0
2026-08-16,P403,Region X,386,0
2026-08-16,P403,Region Y,244,0
2026-08-16,P403,Region Z,297,0
2026-08-17,P101,Region X,125,0
2026-08-17,P101,Region Y,213,0
2026-08-17,P101,Region Z,103,0
2026-08-17,P102,Region X,375,0
2026-08-17,P102,Region Y,161,0
2026-08-17,P102,Region Z,423,0
2026-08-17,P103,Region X,54,0
2026-08-17,P103,Region Y,162,0
2026-08-17,P103,Region Z,215,0
2026-08-17,P104,Region X,325,0
2026-08-17,P104,Region Y,144,0
2026-08-17,P104,Region Z,325,0
2026-08-17,P201,Region X,212,0
2026-08-17,P201,Region Y,166,0
2026-08-17,P201,Region Z,477,0
2026-08-17,P202,Region X,154,0
2026-08-17,P202,Region Y,139,0
2026-08-17,P202,Region Z,388,0
2026-08-17,P203,Region X,445,0
2026-08-17,P203,Region Y,46,0
2026-08-17,P203,Region Z,230,0
2026-08-17,P204,Region X,121,0
2026-08-17,P204,Region Y,288,0
2026-08-17,P204,Region Z,125,0
2026-08-17,P301,Region X,134,0
2026-08-17,P301,Region Y,97,0
2026-08-17,P301,Region Z,52,0
2026-08-17,P302,Region X,322,0
2026-08-17,P302,Region Y,142,0
2026-08-17,P302,Region Z,166,0
2026-08-17,P303,Region X,288,0
2026-08-17,P303,Region Y,88,0
2026-08-17,P303,Region Z,200,0
2026-08-17,P304,Region X,132,0
2026-08-17,P304,Region Y,221,0
2026-08-17,P304,Region Z,396,0
2026-08-17,P401,Region X,155,0
2026-08-17,P401,Region Y,282,0
2026-08-17,P401,Region Z,137,0
2026-08-17,P402,Region X,197,0
2026-08-17,P402,Region Y,335,0
2026-08-17,P402,Region Z,381,0
2026-08-17,P403,Region X,163,0
2026-08-17,P403,Region Y,96,0
2026-08-17,P403,Region Z,239,0
2026-08-18,P101,Region X,274,0
2026-08-18,P101,Region Y,492,0
2026-08-18,P101,Region Z,164,0
2026-08-18,P102,Region X,426,0
2026-08-18,P102,Region Y,320,0
2026-08-18,P102,Region Z,263,0
2026-08-18,P103,Region X,422,0
2026-08-18,P103,Region Y,159,0
2026-08-18,P103,Region Z,304,0
2026-08-18,P104,Region X,57,0
2026-08-18,P104,Region Y,183,0
2026-08-18,P104,Region Z,409,0
2026-08-18,P201,Region X,321,0
2026-08-18,P201,Region Y,384,0
2026-08-18,P201,Region Z,438,0
2026-08-18,P202,Region X,371,0
2026-08-18,P202,Region Y,448,0
2026-08-18,P202,Region Z,79,0
2026-08-18,P203,Region X,316,0
2026-08-18,P203,Region Y,96,0
2026-08-18,P203,Region Z,416,0
2026-08-18,P204,Region X,117,0
2026-08-18,P204,Region Y,257,0
2026-08-18,P204,Region Z,283,0
2026-08-18,P301,Region X,468,0
2026-08-18,P301,Region Y,265,0
2026-08-18,P301,Region Z,280,0
2026-08-18,P302,Region X,229,0
2026-08-18,P302,Region Y,245,0
2026-08-18,P302,Region Z,202,0
2026-08-18,P303,Region X,126,0
2026-08-18,P303,Region Y,396,0
2026-08-18,P303,Region Z,260,0
2026-08-18,P304,Region X,267,0
2026-08-18,P304,Region Y,185,0
2026-08-18,P304,Region Z,193,0
2026-08-18,P401,Region X,399,0
2026-08-18,P401,Region Y,368,0
2026-08-18,P401,Region Z,429,0
2026-08-18,P402,Region X,162,0
2026-08-18,P402,Region Y,284,0
2026-08-18,P402,Region Z,308,0
2026-08-18,P403,Region X,381,0
2026-08-18,P403,Region Y,385,0
2026-08-18,P403,Region Z,205,0
2026-08-19,P101,Region X,0,1
2026-08-19,P101,Region Y,229,0
2026-08-19,P101,Region Z,81,0
2026-08-19,P102,Region X,92,0
2026-08-19,P102,Region Y,0,1
2026-08-19,P102,Region Z,325,0
2026-08-19,P103,Region X,156,0
2026-08-19,P103,Region Y,282,0
2026-08-19,P103,Region Z,241,0
2026-08-19,P104,Region X,416,0
2026-08-19,P104,Region Y,288,0
2026-08-19,P104,Region Z,393,0
2026-08-19,P201,Region X,391,0
2026-08-19,P201,Region Y,391,0
2026-08-19,P201,Region Z,45,0
2026-08-19,P202,Region X,119,0
2026-08-19,P202,Region Y,286,0
2026-08-19,P202,Region Z,256,0
2026-08-19,P203,Region X,168,0
2026-08-19,P203,Region Y,449,0
2026-08-19,P203,Region Z,230,0
2026-08-19,P204,Region X,486,0
2026-08-19,P204,Region Y,293,0
2026-08-19,P204,Region Z,209,0
2026-08-19,P301,Region X,461,0
2026-08-19,P301,Region Y,269,0
2026-08-19,P301,Region Z,427,0
2026-08-19,P302,Region X,495,0
2026-08-19,P302,Region Y,260,0
2026-08-19,P302,Region Z,368,0
2026-08-19,P303,Region X,461,0
2026-08-19,P303,Region Y,87,0
2026-08-19,P303,Region Z,286,0
2026-08-19,P304,Region X,230,0
2026-08-19,P304,Region Y,246,0
2026-08-19,P304,Region Z,99,0
2026-08-19,P401,Region X,228,0
2026-08-19,P401,Region Y,183,0
2026-08-19,P401,Region Z,466,0
2026-08-19,P402,Region X,306,0
2026-08-19,P402,Region Y,96,0
2026-08-19,P402,Region Z,461,0
2026-08-19,P403,Region X,367,0
2026-08-19,P403,Region Y,69,0
2026-08-19,P403,Region Z,157,0
2026-08-19,P501,Region Z,188,0
2026-08-20,P101,Region X,0,1
2026-08-20,P101,Region Y,138,0
2026-08-20,P101,Region Z,477,0
2026-08-20,P102,Region X,462,0
2026-08-20,P102,Region Y,0,1
2026-08-20,P102,Region Z,433,0
2026-08-20,P103,Region X,462,0
2026-08-20,P103,Region Y,397,0
2026-08-20,P103,Region Z,409,0
2026-08-20,P104,Region X,208,0
2026-08-20,P104,Region Y,267,0
2026-08-20,P104,Region Z,221,0
2026-08-20,P201,Region X,346,0
2026-08-20,P201,Region Y,417,0
2026-08-20,P201,Region Z,42,0
2026-08-20,P202,Region X,317,0
2026-08-20,P202,Region Y,462,0
2026-08-20,P202,Region Z,229,0
2026-08-20,P203,Region X,363,0
2026-08-20,P203,Region Y,180,0
2026-08-20,P203,Region Z,46,0
2026-08-20,P204,Region X,239,0
2026-08-20,P204,Region Y,312,0
2026-08-20,P204,Region Z,340,0
2026-08-20,P301,Region X,45,0
2026-08-20,P301,Region Y,392,0
2026-08-20,P301,Region Z,476,0
2026-08-20,P302,Region X,265,0
2026-08-20,P302,Region Y,143,0
2026-08-20,P302,Region Z,195,0
2026-08-20,P303,Region X,418,0
2026-08-20,P303,Region Y,271,0
2026-08-20,P303,Region Z,351,0
2026-08-20,P304,Region X,275,0
2026-08-20,P304,Region Y,188,0
2026-08-20,P304,Region Z,80,0
2026-08-20,P401,Region X,389,0
2026-08-20,P401,Region Y,168,0
2026-08-20,P401,Region Z,467,0
2026-08-20,P402,Region X,414,0
2026-08-20,P402,Region Y,97,0
2026-08-20,P402,Region Z,363,0
2026-08-20,P403,Region X,106,0
2026-08-20,P403,Region Y,298,0
2026-08-20,P403,Region Z,147,0
2026-08-20,P501,Region Z,138,0
2026-08-21,P101,Region X,0,1
2026-08-21,P101,Region Y,150,0
2026-08-21,P101,Region Z,140,0
2026-08-21,P102,Region X,460,0
2026-08-21,P102,Region Y,0,1
2026-08-21,P102,Region Z,126,0
2026-08-21,P103,Region X,207,0
2026-08-21,P103,Region Y,170,0
2026-08-21,P103,Region Z,86,0
2026-08-21,P104,Region X,351,0
2026-08-21,P104,Region Y,74,0
2026-08-21,P104,Region Z,385,0
2026-08-21,P201,Region X,403,0
2026-08-21,P201,Region Y,319,0
2026-08-21,P201,Region Z,264,0
2026-08-21,P202,Region X,430,0
2026-08-21,P202,Region Y,219,0
2026-08-21,P202,Region Z,246,0
2026-08-21,P203,Region X,171,0
2026-08-21,P203,Region Y,70,0
2026-08-21,P203,Region Z,239,0
2026-08-21,P204,Region X,133,0
2026-08-21,P204,Region Y,87,0
2026-08-21,P204,Region Z,180,0
2026-08-21,P301,Region X,262,0
2026-08-21,P301,Region Y,153,0
2026-08-21,P301,Region Z,404,0
2026-08-21,P302,Region X,356,0
2026-08-21,P302,Region Y,414,0
2026-08-21,P302,Region Z,493,0
2026-08-21,P303,Region X,421,0
2026-08-21,P303,Region Y,200,0
2026-08-21,P303,Region Z,284,0
2026-08-21,P304,Region X,187,0
2026-08-21,P304,Region Y,311,0
2026-08-21,P304,Region Z,334,0
2026-08-21,P401,Region X,363,0
2026-08-21,P401,Region Y,150,0
2026-08-21,P401,Region Z,100,0
2026-08-21,P402,Region X,474,0
2026-08-21,P402,Region Y,434,0
2026-08-21,P402,Region Z,335,0
2026-08-21,P403,Region X,189,0
2026-08-21,P403,Region Y,146,0
2026-08-21,P403,Region Z,96,0
2026-08-21,P501,Region Z,431,0
2026-08-22,P101,Region X,334,0
2026-08-22,P101,Region Y,368,0
2026-08-22,P101,Region Z,244,0
2026-08-22,P102,Region X,359,0
2026-08-22,P102,Region Y,344,0
2026-08-22,P102,Region Z,49,0
2026-08-22,P103,Region X,218,0
2026-08-22,P103,Region Y,419,0
2026-08-22,P103,Region Z,169,0
2026-08-22,P104,Region X,340,0
2026-08-22,P104,Region Y,131,0
2026-08-22,P104,Region Z,65,0
2026-08-22,P201,Region X,352,0
2026-08-22,P201,Region Y,458,0
2026-08-22,P201,Region Z,279,0
2026-08-22,P202,Region X,124,0
2026-08-22,P202,Region Y,182,0
2026-08-22,P202,Region Z,137,0
2026-08-22,P203,Region X,194,0
2026-08-22,P203,Region Y,104,0
2026-08-22,P203,Region Z,361,0
2026-08-22,P204,Region X,330,0
2026-08-22,P204,Region Y,186,0
2026-08-22,P204,Region Z,446,0
2026-08-22,P301,Region X,128,0
2026-08-22,P301,Region Y,437,0
2026-08-22,P301,Region Z,170,0
2026-08-22,P302,Region X,346,0
2026-08-22,P302,Region Y,373,0
2026-08-22,P302,Region Z,264,0
2026-08-22,P303,Region X,374,0
2026-08-22,P303,Region Y,497,0
2026-08-22,P303,Region Z,337,0
2026-08-22,P304,Region X,195,0
2026-08-22,P304,Region Y,373,0
2026-08-22,P304,Region Z,97,0
2026-08-22,P401,Region X,350,0
2026-08-22,P401,Region Y,384,0
2026-08-22,P401,Region Z,325,0
2026-08-22,P402,Region X,273,0
2026-08-22,P402,Region Y,417,0
2026-08-22,P402,Region Z,141,0
2026-08-22,P403,Region X,159,0
2026-08-22,P403,Region Y,456,0
2026-08-22,P403,Region Z,124,0
2026-08-22,P501,Region Z,313,0
2026-08-23,P101,Region X,59,0
2026-08-23,P101,Region Y,57,0
2026-08-23,P101,Region Z,133,0
2026-08-23,P102,Region X,408,0
2026-08-23,P102,Region Y,63,0
2026-08-23,P102,Region Z,240,0
2026-08-23,P103,Region X,404,0
2026-08-23,P103,Region Y,277,0
2026-08-23,P103,Region Z,308,0
2026-08-23,P104,Region X,335,0
2026-08-23,P104,Region Y,497,0
2026-08-23,P104,Region Z,198,0
2026-08-23,P201,Region X,218,0
2026-08-23,P201,Region Y,183,0
2026-08-23,P201,Region Z,147,0
2026-08-23,P202,Region X,458,0
2026-08-23,P202,Region Y,67,0
2026-08-23,P202,Region Z,217,0
2026-08-23,P203,Region X,310,0
2026-08-23,P203,Region Y,99,0
2026-08-23,P203,Region Z,495,0
2026-08-23,P204,Region X,439,0
2026-08-23,P204,Region Y,300,0
2026-08-23,P204,Region Z,317,0
2026-08-23,P301,Region X,246,0
2026-08-23,P301,Region Y,227,0
2026-08-23,P301,Region Z,212,0
2026-08-23,P302,Region X,220,0
2026-08-23,P302,Region Y,90,0
2026-08-23,P302,Region Z,206,0
2026-08-23,P303,Region X,121,0
2026-08-23,P303,Region Y,227,0
2026-08-23,P303,Region Z,182,0
2026-08-23,P304,Region X,206,0
2026-08-23,P304,Region Y,45,0
2026-08-23,P304,Region Z,425,0
2026-08-23,P401,Region X,95,0
2026-08-23,P401,Region Y,211,0
2026-08-23,P401,Region Z,93,0
2026-08-23,P402,Region X,176,0
2026-08-23,P402,Region Y,67,0
2026-08-23,P402,Region Z,317,0
2026-08-23,P403,Region X,92,0
2026-08-23,P403,Region Y,266,0
2026-08-23,P403,Region Z,490,0
2026-08-23,P501,Region Z,41,0
